name,fullName,parkCode,parkID,designation,description,latitude,longitude,city,stateCode,postalCode,activities
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Mountain Biking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Road Biking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Camping
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Backcountry Camping
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Car or Front Country Camping
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Horse Camping (see also Horse/Stock Use)
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Group Camping
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,RV Camping
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Food
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Picnicking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Hiking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Backcountry Hiking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Front-Country Hiking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Off-Trail Permitted Hiking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Horse Trekking
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Horse Camping (see also camping)
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Horseback Riding
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Hunting and Gathering
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Hunting
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Junior Ranger Program
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Wildlife Watching
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Birdwatching
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Park Film
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Museum Exhibits
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Shopping
Mojave,Mojave National Preserve,moja,D509DC08-53AD-4661-A2EA-FC69BE456E50,National Preserve,"Mojave preserves a diverse mosaic of ecological habitats and a 10,000 year history of human connection with the desert. Offering extensive opportunities to experience desert landscapes, the preserve promotes understanding and appreciation for the increasingly threatened resources of the Mojave Desert. This remote preserve encourages a sense of discovery and a connection to wild places.",35.12485941,-115.5168258,Kelso,CA,92309,Bookstore and Park Store
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Auto and ATV
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Scenic Driving
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Guided Tours
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Self-Guided Tours - Walking
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Self-Guided Tours - Auto
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Hiking
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Front-Country Hiking
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Living History
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Historic Weapons Demonstration
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,First Person Interpretation
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Paddling
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Canoeing
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Kayaking
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Junior Ranger Program
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Museum Exhibits
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Shopping
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Bookstore and Park Store
Monocacy,Monocacy National Battlefield,mono,8F17B3D6-BFA2-49F2-B553-C10B2B3A3EED,National Battlefield,"During the summer of 1864, the Confederacy carried out a bold plan to turn the tide of the Civil War in their favor. They planned to capture Washington, DC and influence the election of 1864. On July 9, however, Federal soldiers outnumbered three to one, fought gallantly along the banks of the Monocacy River in an effort to buy time for Union reinforcement to arrive in Washington, DC.",39.36084236,-77.39637677,Frederick,MD,21704,Gift Shop and Souvenirs
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Arts and Culture
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Cultural Demonstrations
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Astronomy
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Camping
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Food
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Picnicking
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Guided Tours
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Self-Guided Tours - Walking
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Junior Ranger Program
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Wildlife Watching
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Birdwatching
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Museum Exhibits
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Shopping
Montezuma Castle,Montezuma Castle National Monument,moca,D87E3D6F-8007-46F0-971A-B3BC191CC888,National Monument,"Established December 8, 1906, Montezuma Castle is the third National Monument dedicated to preserving Native American culture. This 20 room high-rise apartment, nestled into a towering limestone cliff, tells a story of ingenuity, survival and ultimately, prosperity in an unforgiving desert landscape.",34.62237771,-111.8147857,Camp Verde,AZ,86322,Bookstore and Park Store
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Arts and Culture
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Craft Demonstrations
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Cultural Demonstrations
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Fishing
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Guided Tours
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Living History
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Historic Weapons Demonstration
Moores Creek,Moores Creek National Battlefield,mocr,617A3B73-D7CD-449D-8E27-41DE3BF149A6,National Battlefield,"In the early morning hours of February 27, 1776, Loyalist forces charged across a partially dismantled Moores Creek Bridge. Beyond the bridge, nearly 1,000 North Carolina Patriots waited quietly with cannons and muskets poised to fire. This battle marked the last broadsword charge by Scottish Highlanders and the first significant victory for the Patriots in the American Revolution.",34.45820776,-78.11031134,Currie,NC,28435,Paddling
